Date,Open,High,Low,Close
03-03-2014,18.693571,18.951786,18.671785,18.848572
04-03-2014,18.964287,19.022858,18.848928,18.972857
05-03-2014,18.96143,19.098213,18.897499,19.012857
06-03-2014,19.028214,19.087143,18.860714,18.955357
07-03-2014,18.967501,18.999287,18.7875,18.944286
10-03-2014,18.870001,19.047501,18.869286,18.96143
11-03-2014,19.123215,19.240713,19.02107,19.14607
12-03-2014,19.089643,19.191071,19,19.164642
13-03-2014,19.194286,19.273571,18.898571,18.951786
14-03-2014,18.885357,18.960358,18.678572,18.73893
17-03-2014,18.84643,18.9275,18.780357,18.812143
18-03-2014,18.782143,18.998928,18.757143,18.978571
19-03-2014,19.009287,19.151428,18.892857,18.973572
20-03-2014,18.924643,19.02393,18.833929,18.882143
21-03-2014,18.997499,19.0625,18.797501,19.031071
24-03-2014,19.229286,19.303572,19.109285,19.256786
25-03-2014,19.339287,19.491072,19.27107,19.463928
26-03-2014,19.518572,19.607143,19.245001,19.277857
27-03-2014,19.286428,19.339287,19.111429,19.195
28-03-2014,19.225714,19.247856,19.080357,19.173571
31-03-2014,19.258215,19.314644,19.140356,19.169287
01-04-2014,19.205713,19.352501,19.170357,19.344643
02-04-2014,19.370714,19.41,19.295,19.376785
03-04-2014,19.335358,19.375,19.201429,19.2425
04-04-2014,19.278929,19.285713,18.949286,18.99357
07-04-2014,18.857857,18.960714,18.638929,18.695356
08-04-2014,18.756786,18.790001,18.525,18.694286
09-04-2014,18.665714,18.946072,18.643572,18.940001
10-04-2014,18.952856,19.008572,18.684643,18.695715
11-04-2014,18.535713,18.672501,18.469286,18.557501
14-04-2014,18.639286,18.648571,18.471786,18.63143
15-04-2014,18.581072,18.629999,18.261786,18.498571
16-04-2014,18.501785,18.610357,18.362143,18.536072
17-04-2014,18.571428,18.848572,18.542856,18.747856
21-04-2014,18.762142,19.004999,18.712856,18.970358
22-04-2014,18.868214,18.993929,18.803572,18.989286
23-04-2014,18.895,18.968929,18.730356,18.741072
24-04-2014,20.293215,20.357143,20.026072,20.2775
25-04-2014,20.161785,20.428213,20.14143,20.42643
28-04-2014,20.457144,21.276787,20.448214,21.217501
29-04-2014,21.205,21.285,21.053928,21.154642
30-04-2014,21.165714,21.408215,21.064285,21.074642
01-05-2014,21.142857,21.242857,20.941429,21.124287
02-05-2014,21.155001,21.22143,21.061071,21.16357
05-05-2014,21.076429,21.464287,21.071428,21.462856
06-05-2014,21.492857,21.586071,21.22893,21.22893
07-05-2014,21.258928,21.331785,20.990356,21.154642
08-05-2014,21.008928,21.22893,20.942858,20.999643
09-05-2014,20.876429,20.9375,20.72607,20.912144
12-05-2014,20.981787,21.202143,20.978571,21.172501
13-05-2014,21.142857,21.23357,21.09643,21.205713
14-05-2014,21.158215,21.335714,21.133572,21.209642
15-05-2014,21.239286,21.307142,21.001429,21.029285
16-05-2014,21.022499,21.340357,20.907143,21.339643
19-05-2014,21.351786,21.690357,21.333214,21.592501
20-05-2014,21.589643,21.657143,21.454643,21.596786
21-05-2014,21.565357,21.667856,21.502144,21.653929
22-05-2014,21.664286,21.780357,21.575001,21.688213
23-05-2014,21.6875,21.954643,21.659643,21.933214
27-05-2014,21.995714,22.352142,21.986786,22.343929
28-05-2014,22.357857,22.493929,22.277857,22.286072
29-05-2014,22.423214,22.745358,22.420357,22.692142
30-05-2014,22.785,23.006071,22.460714,22.607143
02-06-2014,22.64143,22.672501,22.232143,22.451786
03-06-2014,22.445,22.812143,22.4375,22.769285
04-06-2014,22.765715,23.138929,22.718214,23.029285
05-06-2014,23.078571,23.191786,22.950357,23.119642
06-06-2014,23.210714,23.259287,23.016787,23.05607
09-06-2014,23.174999,23.469999,22.9375,23.424999
10-06-2014,23.682501,23.762501,23.3925,23.5625
11-06-2014,23.532499,23.690001,23.3675,23.465
12-06-2014,23.51,23.530001,22.975,23.0725
13-06-2014,23.049999,23.110001,22.719999,22.82
16-06-2014,22.877501,23.1875,22.862499,23.049999
17-06-2014,23.077499,23.174999,22.950001,23.02
18-06-2014,23.067499,23.0725,22.8375,23.045
19-06-2014,23.0725,23.075001,22.834999,22.965
20-06-2014,22.9625,23.137501,22.725,22.727501
23-06-2014,22.83,22.905001,22.65,22.7075
24-06-2014,22.6875,22.934999,22.547501,22.57
25-06-2014,22.5525,22.674999,22.4125,22.59
26-06-2014,22.592501,22.762501,22.450001,22.725
27-06-2014,22.705,23,22.692499,22.995001
30-06-2014,23.025,23.432501,23.022499,23.2325
01-07-2014,23.379999,23.5175,23.282499,23.379999
02-07-2014,23.467501,23.514999,23.272499,23.370001
03-07-2014,23.4175,23.525,23.299999,23.5075
07-07-2014,23.535,23.997499,23.525,23.9925
08-07-2014,24.067499,24.200001,23.48,23.8375
09-07-2014,23.860001,23.987499,23.690001,23.8475
10-07-2014,23.440001,23.887501,23.379999,23.76
11-07-2014,23.84,23.9725,23.715,23.805
14-07-2014,23.965,24.2225,23.9125,24.112499
15-07-2014,24.200001,24.2125,23.7575,23.83
16-07-2014,24.2425,24.275,23.684999,23.695
17-07-2014,23.7575,23.82,23.1425,23.272499
18-07-2014,23.405001,23.684999,23.254999,23.6075
21-07-2014,23.747499,23.75,23.43,23.485001
22-07-2014,23.67,23.7225,23.530001,23.68
23-07-2014,23.855,24.469999,23.7925,24.297501
24-07-2014,24.26,24.33,24.105,24.2575
25-07-2014,24.2125,24.459999,24.16,24.4175
28-07-2014,24.455,24.809999,24.387501,24.754999
29-07-2014,24.8325,24.860001,24.5625,24.594999
30-07-2014,24.610001,24.674999,24.4175,24.5375
31-07-2014,24.290001,24.362499,23.8325,23.9
01-08-2014,23.725,24.155001,23.702499,24.032499
04-08-2014,24.092501,24.145,23.7925,23.897499
05-08-2014,23.84,23.92,23.59,23.780001
06-08-2014,23.6875,23.870001,23.6775,23.74
07-08-2014,23.7325,23.987499,23.525,23.620001
08-08-2014,23.565001,23.705,23.32,23.684999
11-08-2014,23.817499,24.02,23.709999,23.997499
12-08-2014,24.01,24.219999,23.9025,23.9925
13-08-2014,24.0375,24.309999,24.01,24.309999
14-08-2014,24.3325,24.3925,24.200001,24.375
15-08-2014,24.475,24.547501,24.215,24.495001
18-08-2014,24.622499,24.842501,24.495001,24.790001
19-08-2014,24.852501,25.17,24.83,25.1325
20-08-2014,25.110001,25.272499,24.987499,25.1425
21-08-2014,25.1425,25.235001,25.0275,25.145
22-08-2014,25.0725,25.3675,25.047501,25.33
25-08-2014,25.4475,25.5425,25.32,25.385
26-08-2014,25.355,25.375,25.215,25.2225
27-08-2014,25.254999,25.6425,25.174999,25.532499
28-08-2014,25.397499,25.695,25.389999,25.5625
29-08-2014,25.715,25.725,25.549999,25.625
02-09-2014,25.764999,25.934999,25.68,25.825001
03-09-2014,25.775,25.799999,24.645,24.735001
04-09-2014,24.7125,25.022499,24.4475,24.530001
05-09-2014,24.700001,24.8475,24.577499,24.7425
08-09-2014,24.825001,24.827499,24.512501,24.59
09-09-2014,24.77,25.77,24.035,24.497499
10-09-2014,24.502501,25.2775,24.440001,25.25
11-09-2014,25.102501,25.360001,24.905001,25.3575
12-09-2014,25.3025,25.547501,25.27,25.415001
15-09-2014,25.702499,25.762501,25.360001,25.407499
16-09-2014,24.950001,25.315001,24.7225,25.215
17-09-2014,25.317499,25.450001,25.147499,25.395
18-09-2014,25.4825,25.5875,25.389999,25.4475
19-09-2014,25.5725,25.5875,25.125,25.24
22-09-2014,25.450001,25.535,25.145,25.264999
23-09-2014,25.15,25.735001,25.135,25.66
24-09-2014,25.540001,25.7125,25.299999,25.4375
25-09-2014,25.127501,25.1775,24.43,24.467501
26-09-2014,24.6325,25.1875,24.6,25.1875
29-09-2014,24.6625,25.110001,24.657499,25.0275
30-09-2014,25.202499,25.385,25.1325,25.1875
01-10-2014,25.147499,25.172501,24.674999,24.795
02-10-2014,24.817499,25.055,24.51,24.975
03-10-2014,24.860001,25.0525,24.76,24.905001
06-10-2014,24.987499,25.1625,24.855,24.905001
07-10-2014,24.8575,25.030001,24.682501,24.6875
08-10-2014,24.690001,25.2775,24.577499,25.200001
09-10-2014,25.385,25.594999,25.1525,25.254999
10-10-2014,25.172501,25.5075,25.075001,25.182501
13-10-2014,25.3325,25.445,24.952499,24.952499
14-10-2014,25.0975,25.129999,24.6425,24.6875
15-10-2014,24.4925,24.7875,23.795,24.385
16-10-2014,23.887501,24.43,23.852501,24.065001
17-10-2014,24.375,24.75,24.202499,24.4175
20-10-2014,24.58,24.99,24.555,24.940001
21-10-2014,25.754999,25.754999,25.317499,25.6175
22-10-2014,25.709999,26.0275,25.65,25.747499
23-10-2014,26.02,26.262501,25.907499,26.2075
24-10-2014,26.295,26.372499,26.1325,26.305
27-10-2014,26.2125,26.370001,26.174999,26.2775
28-10-2014,26.35,26.684999,26.3375,26.684999
29-10-2014,26.6625,26.842501,26.59,26.834999
30-10-2014,26.74,26.8375,26.475,26.745001
31-10-2014,27.002501,27.01,26.8025,27
03-11-2014,27.055,27.575001,27.002501,27.35
04-11-2014,27.34,27.372499,26.93,27.15
05-11-2014,27.275,27.325001,27.032499,27.215
06-11-2014,27.15,27.1975,26.950001,27.174999
07-11-2014,27.1875,27.33,27.137501,27.252501
10-11-2014,27.254999,27.3325,27.1675,27.2075
11-11-2014,27.174999,27.4375,27.1,27.424999
12-11-2014,27.344999,27.8575,27.342501,27.8125
13-11-2014,27.950001,28.362499,27.9,28.205
14-11-2014,28.2875,28.547501,27.8025,28.545
17-11-2014,28.567499,29.32,28.325001,28.497499
18-11-2014,28.485001,28.922501,28.4725,28.8675
19-11-2014,28.860001,28.934999,28.450001,28.6675
20-11-2014,28.727501,29.215,28.7125,29.077499
21-11-2014,29.377501,29.3925,29.0075,29.1175
24-11-2014,29.2125,29.692499,29.155001,29.657499
25-11-2014,29.7675,29.9375,29.362499,29.4
26-11-2014,29.485001,29.775,29.4575,29.75
28-11-2014,29.817499,29.85,29.512501,29.7325
01-12-2014,29.702499,29.8125,27.817499,28.7675
02-12-2014,28.375,28.9375,28.1875,28.657499
03-12-2014,28.9375,29.0875,28.7775,28.9825
04-12-2014,28.942499,29.299999,28.8225,28.872499
05-12-2014,28.997499,29.02,28.66,28.75
08-12-2014,28.525,28.6625,27.905001,28.1
09-12-2014,27.547501,28.575001,27.3375,28.530001
10-12-2014,28.602501,28.7125,27.885,27.987499
11-12-2014,28.065001,28.450001,27.834999,27.905001
12-12-2014,27.615,27.967501,27.395,27.432501
15-12-2014,27.674999,27.9,26.5875,27.057501
16-12-2014,26.592501,27.540001,26.565001,26.6875
17-12-2014,26.780001,27.459999,26.705,27.352501
18-12-2014,27.967501,28.1625,27.665001,28.1625
19-12-2014,28.065001,28.309999,27.915001,27.945
22-12-2014,28.040001,28.372499,27.9925,28.235001
23-12-2014,28.307501,28.3325,28.115,28.135
24-12-2014,28.145,28.1775,28.002501,28.002501
26-12-2014,28.025,28.629999,28.002501,28.497499
29-12-2014,28.4475,28.692499,28.424999,28.477501
30-12-2014,28.41,28.48,28.0275,28.129999
31-12-2014,28.205,28.282499,27.5525,27.594999
02-01-2015,27.8475,27.860001,26.8375,27.3325
05-01-2015,27.0725,27.1625,26.352501,26.5625
06-01-2015,26.635,26.8575,26.157499,26.565001
07-01-2015,26.799999,27.049999,26.674999,26.9375
08-01-2015,27.307501,28.0375,27.174999,27.9725
09-01-2015,28.1675,28.3125,27.5525,28.002501
12-01-2015,28.15,28.157499,27.200001,27.3125
13-01-2015,27.8575,28.200001,27.227501,27.555
14-01-2015,27.26,27.622499,27.125,27.450001
15-01-2015,27.5,27.514999,26.665001,26.705
16-01-2015,26.7575,26.895,26.299999,26.497499
20-01-2015,26.959999,27.2425,26.625,27.18
21-01-2015,27.237499,27.764999,27.067499,27.387501
22-01-2015,27.565001,28.1175,27.43,28.1
23-01-2015,28.075001,28.4375,27.8825,28.245001
26-01-2015,28.434999,28.59,28.200001,28.275
27-01-2015,28.105,28.120001,27.2575,27.285
28-01-2015,29.407499,29.530001,28.827499,28.827499
29-01-2015,29.08,29.797501,28.889999,29.725
30-01-2015,29.6,30,29.2125,29.290001
02-02-2015,29.512501,29.7925,29.02,29.657499
03-02-2015,29.625,29.772499,29.4025,29.6625
04-02-2015,29.625,30.127501,29.577499,29.889999
05-02-2015,30.004999,30.057501,29.8125,29.985001
06-02-2015,30.004999,30.0625,29.612499,29.7325
09-02-2015,29.637501,29.959999,29.6075,29.93
10-02-2015,30.0425,30.5375,30.040001,30.504999
11-02-2015,30.692499,31.23,30.625,31.219999
12-02-2015,31.514999,31.870001,31.3925,31.615
13-02-2015,31.82,31.82,31.4125,31.77
17-02-2015,31.872499,32.220001,31.73,31.9575
18-02-2015,31.907499,32.195,31.862499,32.18
19-02-2015,32.119999,32.2575,32.0825,32.112499
20-02-2015,32.154999,32.375,32.012501,32.375
23-02-2015,32.505001,33.25,32.415001,33.25
24-02-2015,33.235001,33.400002,32.7925,33.0425
25-02-2015,32.889999,32.900002,32.037498,32.197498
26-02-2015,32.197498,32.717499,31.6525,32.605
27-02-2015,32.5,32.642502,32.060001,32.115002
02-03-2015,32.3125,32.57,32.075001,32.272499
03-03-2015,32.240002,32.380001,32.022499,32.34
04-03-2015,32.275002,32.389999,32.080002,32.134998
05-03-2015,32.145,32.1875,31.440001,31.602501
06-03-2015,32.099998,32.342499,31.565001,31.65
09-03-2015,31.99,32.392502,31.264999,31.785
10-03-2015,31.602501,31.805,30.950001,31.127501
11-03-2015,31.1875,31.192499,30.5275,30.559999
12-03-2015,30.577499,31.225,30.407499,31.112499
13-03-2015,31.1,31.35,30.645,30.897499
16-03-2015,30.969999,31.237499,30.717501,31.237499
17-03-2015,31.475,31.83,31.4125,31.76
18-03-2015,31.75,32.290001,31.592501,32.1175
19-03-2015,32.1875,32.3125,31.85,31.875
20-03-2015,32.0625,32.099998,31.290001,31.475
23-03-2015,31.780001,31.9625,31.629999,31.8025
24-03-2015,31.807501,32.009998,31.639999,31.672501
25-03-2015,31.635,31.705,30.844999,30.844999
26-03-2015,30.690001,31.219999,30.65,31.059999
27-03-2015,31.1425,31.174999,30.727501,30.8125
30-03-2015,31.012501,31.6,31,31.592501
31-03-2015,31.522499,31.622499,31.09,31.1075
01-04-2015,31.205,31.280001,30.775,31.0625
02-04-2015,31.2575,31.389999,31.047501,31.33
06-04-2015,31.1175,31.877501,31.0825,31.8375
07-04-2015,31.91,32.029999,31.495001,31.502501
08-04-2015,31.4625,31.6,31.2425,31.4
09-04-2015,31.4625,31.645,31.165001,31.639999
10-04-2015,31.487499,31.8025,31.315001,31.775
13-04-2015,32.092499,32.142502,31.6525,31.7125
14-04-2015,31.75,31.8225,31.477501,31.575001
15-04-2015,31.602501,31.782499,31.502501,31.695
16-04-2015,31.57,31.775,31.5275,31.5425
17-04-2015,31.387501,31.535,31.115,31.1875
20-04-2015,31.3925,32.029999,31.2925,31.9
21-04-2015,32.025002,32.049999,31.6675,31.727501
22-04-2015,31.747499,32.217499,31.58,32.154999
23-04-2015,32.075001,32.605,32.035,32.4175
24-04-2015,32.622501,32.657501,32.307499,32.57
27-04-2015,33.077499,33.282501,32.787498,33.162498
28-04-2015,33.615002,33.634998,32.392502,32.639999
29-04-2015,32.540001,32.897499,32.075001,32.16
30-04-2015,32.16,32.16,31.145,31.2875
01-05-2015,31.525,32.532501,31.325001,32.237499
04-05-2015,32.375,32.642502,32.064999,32.174999
05-05-2015,32.037498,32.112499,31.445,31.450001
06-05-2015,31.639999,31.6875,30.84,31.252501
07-05-2015,31.192499,31.52,31.004999,31.315001
08-05-2015,31.67,31.905001,31.5275,31.905001
11-05-2015,31.8475,31.889999,31.407499,31.58
12-05-2015,31.4,31.719999,31.205,31.467501
13-05-2015,31.5375,31.797501,31.467501,31.502501
14-05-2015,31.852501,32.237499,31.790001,32.237499
15-05-2015,32.267502,32.372501,32.052502,32.192501
18-05-2015,32.095001,32.68,32.09,32.547501
19-05-2015,32.672501,32.720001,32.41,32.517502
20-05-2015,32.5,32.744999,32.334999,32.514999
21-05-2015,32.517502,32.907501,32.4575,32.8475
22-05-2015,32.900002,33.2425,32.849998,33.134998
26-05-2015,33.150002,33.227501,32.279999,32.404999
27-05-2015,32.584999,33.064999,32.512501,33.009998
28-05-2015,32.965,32.987499,32.775002,32.945
29-05-2015,32.807499,32.862499,32.474998,32.57
01-06-2015,32.57,32.8475,32.512501,32.634998
02-06-2015,32.465,32.665001,32.330002,32.490002
03-06-2015,32.665001,32.735001,32.474998,32.529999
04-06-2015,32.395,32.645,32.227501,32.34
05-06-2015,32.375,32.422501,32.09,32.162498
08-06-2015,32.224998,32.302502,31.7075,31.950001
09-06-2015,31.674999,32.02,31.405001,31.855
10-06-2015,31.98,32.334999,31.9625,32.220001
11-06-2015,32.294998,32.544998,32.119999,32.147499
12-06-2015,32.047501,32.0825,31.7775,31.7925
15-06-2015,31.525,31.809999,31.4275,31.73
16-06-2015,31.7575,31.9625,31.592501,31.9
17-06-2015,31.93,31.969999,31.684999,31.825001
18-06-2015,31.807501,32.077499,31.805,31.969999
19-06-2015,31.9275,31.955,31.6,31.65
22-06-2015,31.872499,32.014999,31.77,31.9025
23-06-2015,31.870001,31.9025,31.719999,31.7575
24-06-2015,31.8025,32.450001,31.780001,32.0275
25-06-2015,32.215,32.299999,31.875,31.875
26-06-2015,31.9175,31.997499,31.627501,31.6875
29-06-2015,31.365,31.6175,31.120001,31.1325
30-06-2015,31.3925,31.530001,31.215,31.3575
01-07-2015,31.725,31.735001,31.497499,31.65
02-07-2015,31.6075,31.672501,31.442499,31.610001
06-07-2015,31.235001,31.557501,31.2125,31.5
07-07-2015,31.4725,31.5375,30.942499,31.422501
08-07-2015,31.120001,31.16,30.635,30.6425
09-07-2015,30.9625,31.014999,29.805,30.0175
10-07-2015,30.485001,30.9625,30.3025,30.82
13-07-2015,31.2575,31.440001,31.08,31.415001
14-07-2015,31.51,31.592501,31.26,31.4025
15-07-2015,31.43,31.7875,31.395,31.705
16-07-2015,31.934999,32.142502,31.8375,32.127499
17-07-2015,32.27,32.404999,32.077499,32.404999
20-07-2015,32.7425,33.2425,32.674999,33.017502
21-07-2015,33.212502,33.23,32.580002,32.6875
22-07-2015,30.497499,31.375,30.497499,31.305
23-07-2015,31.549999,31.772499,31.264999,31.290001
24-07-2015,31.33,31.434999,30.975,31.125
27-07-2015,30.772499,30.9025,30.530001,30.692499
28-07-2015,30.844999,30.977501,30.637501,30.844999
29-07-2015,30.7875,30.875,30.567499,30.747499
30-07-2015,30.58,30.6425,30.4275,30.592501
31-07-2015,30.65,30.66,30.227501,30.325001
03-08-2015,30.375,30.6425,29.379999,29.610001
04-08-2015,29.355,29.424999,28.3125,28.66
05-08-2015,28.237499,29.360001,28.025,28.85
06-08-2015,28.9925,29.125,28.530001,28.782499
07-08-2015,28.645,29.0625,28.625,28.879999
10-08-2015,29.1325,29.997499,29.1325,29.93
11-08-2015,29.452499,29.545,28.3325,28.372499
12-08-2015,28.1325,28.855,27.407499,28.809999
13-08-2015,29.01,29.1,28.635,28.7875
14-08-2015,28.58,29.077499,28.502501,28.99
17-08-2015,29.01,29.4125,28.875,29.290001
18-08-2015,29.1075,29.360001,29.002501,29.125
19-08-2015,29.025,29.129999,28.67,28.752501
20-08-2015,28.52,28.5875,27.907499,28.1625
21-08-2015,27.6075,27.975,26.4125,26.440001
24-08-2015,23.717501,27.200001,23,25.780001
25-08-2015,27.7775,27.7775,25.875,25.934999
26-08-2015,26.772499,27.4725,26.262501,27.422501
27-08-2015,28.057501,28.309999,27.504999,28.23
28-08-2015,28.0425,28.327499,27.885,28.3225
31-08-2015,28.0075,28.6325,28,28.190001
01-09-2015,27.5375,27.969999,26.84,26.93
02-09-2015,27.557501,28.084999,27.282499,28.084999
03-09-2015,28.122499,28.195,27.51,27.592501
04-09-2015,27.2425,27.612499,27.127501,27.317499
08-09-2015,27.9375,28.139999,27.58,28.077499
09-09-2015,28.440001,28.504999,27.442499,27.5375
10-09-2015,27.567499,28.32,27.475,28.1425
11-09-2015,27.9475,28.5525,27.940001,28.5525
14-09-2015,29.145,29.2225,28.715,28.827499
15-09-2015,28.9825,29.1325,28.605,29.07
16-09-2015,29.0625,29.135,28.860001,29.102501
17-09-2015,28.915001,29.122499,28.43,28.48
18-09-2015,28.0525,28.575001,27.967501,28.362499
21-09-2015,28.4175,28.842501,28.415001,28.8025
22-09-2015,28.344999,28.545,28.129999,28.35
23-09-2015,28.407499,28.68,28.325001,28.58
24-09-2015,28.3125,28.875,28.092501,28.75
25-09-2015,29.110001,29.172501,28.504999,28.6775
28-09-2015,28.4625,28.6425,28.110001,28.110001
29-09-2015,28.2075,28.377501,26.965,27.264999
30-09-2015,27.5425,27.885,27.182501,27.575001
01-10-2015,27.2675,27.405001,26.827499,27.395
02-10-2015,27.002501,27.752501,26.887501,27.594999
05-10-2015,27.469999,27.842501,27.2675,27.695
06-10-2015,27.657499,27.934999,27.442499,27.827499
07-10-2015,27.934999,27.942499,27.352501,27.695
08-10-2015,27.547501,27.547501,27.0525,27.375
09-10-2015,27.5,28.07,27.372499,28.030001
12-10-2015,28.182501,28.1875,27.860001,27.9
13-10-2015,27.705,28.112499,27.67,27.9475
14-10-2015,27.8225,27.879999,27.389999,27.5525
15-10-2015,27.7325,28.025,27.622499,27.965
16-10-2015,27.945,28,27.6325,27.76
19-10-2015,27.700001,27.9375,27.5275,27.932501
20-10-2015,27.834999,28.5425,27.705,28.442499
21-10-2015,28.5,28.895,28.424999,28.440001
22-10-2015,28.5825,28.875,28.525,28.875
23-10-2015,29.174999,29.807501,29.0825,29.77
26-10-2015,29.52,29.532499,28.73,28.82
27-10-2015,28.85,29.135,28.497499,28.637501
28-10-2015,29.2325,29.825001,29.014999,29.817499
29-10-2015,29.674999,30.172501,29.567499,30.1325
30-10-2015,30.247499,30.305,29.862499,29.875
02-11-2015,30.200001,30.34,29.9025,30.295
03-11-2015,30.1975,30.872499,30.174999,30.6425
04-11-2015,30.782499,30.955,30.405001,30.5
05-11-2015,30.4625,30.672501,30.045,30.23
06-11-2015,30.2775,30.452499,30.155001,30.264999
09-11-2015,30.24,30.452499,30.012501,30.1425
10-11-2015,29.225,29.5175,29.014999,29.192499
11-11-2015,29.092501,29.355,28.8025,29.0275
12-11-2015,29.065001,29.205,28.9125,28.93
13-11-2015,28.799999,28.8925,28.067499,28.084999
16-11-2015,27.844999,28.559999,27.75,28.545
17-11-2015,28.73,28.762501,28.33,28.422501
18-11-2015,28.940001,29.372499,28.875,29.3225
19-11-2015,29.41,29.9375,29.190001,29.695
20-11-2015,29.799999,29.98,29.7125,29.825001
23-11-2015,29.817499,29.932501,29.334999,29.4375
24-11-2015,29.3325,29.8375,29.280001,29.719999
25-11-2015,29.8025,29.807501,29.48,29.5075
27-11-2015,29.5725,29.602501,29.4,29.452499
30-11-2015,29.497499,29.852501,29.4375,29.575001
01-12-2015,29.6875,29.702499,29.215,29.334999
02-12-2015,29.334999,29.5275,29.02,29.07
03-12-2015,29.137501,29.1975,28.555,28.799999
04-12-2015,28.8225,29.8125,28.7775,29.7575
07-12-2015,29.745001,29.965,29.452499,29.57
08-12-2015,29.379999,29.65,29.215,29.557501
09-12-2015,29.41,29.422501,28.77,28.905001
10-12-2015,29.01,29.235001,28.877501,29.0425
11-12-2015,28.797501,28.8475,28.2125,28.295
14-12-2015,28.045,28.17,27.4475,28.120001
15-12-2015,27.985001,28.200001,27.5875,27.622499
16-12-2015,27.7675,27.997499,27.200001,27.834999
17-12-2015,28.004999,28.0625,27.245001,27.245001
18-12-2015,27.227501,27.379999,26.452499,26.5075
21-12-2015,26.82,26.842501,26.3925,26.8325
22-12-2015,26.85,26.93,26.612499,26.807501
23-12-2015,26.817499,27.2125,26.799999,27.1525
24-12-2015,27.25,27.25,26.987499,27.0075
28-12-2015,26.897499,26.922501,26.545,26.705
29-12-2015,26.74,27.3575,26.715,27.184999
30-12-2015,27.145,27.174999,26.795,26.83
31-12-2015,26.752501,26.7575,26.205,26.315001
04-01-2016,25.6525,26.342501,25.5,26.3375
05-01-2016,26.4375,26.4625,25.602501,25.6775
06-01-2016,25.139999,25.592501,24.967501,25.174999
07-01-2016,24.67,25.032499,24.1075,24.112499
08-01-2016,24.637501,24.7775,24.190001,24.24
11-01-2016,24.7425,24.764999,24.334999,24.6325
12-01-2016,25.137501,25.172501,24.709999,24.99
13-01-2016,25.08,25.297501,24.325001,24.3475
14-01-2016,24.49,25.120001,23.934999,24.879999
15-01-2016,24.049999,24.4275,23.84,24.282499
19-01-2016,24.602501,24.6625,23.875,24.165001
20-01-2016,23.775,24.547501,23.355,24.1975
21-01-2016,24.264999,24.469999,23.735001,24.075001
22-01-2016,24.657499,25.365,24.592501,25.355
25-01-2016,25.379999,25.3825,24.8025,24.860001
26-01-2016,24.9825,25.219999,24.5175,24.997499
27-01-2016,24.01,24.157499,23.334999,23.355
28-01-2016,23.4475,23.629999,23.0975,23.522499
29-01-2016,23.6975,24.334999,23.5875,24.334999
01-02-2016,24.1175,24.1775,23.85,24.1075
02-02-2016,23.855,24.01,23.57,23.620001
03-02-2016,23.75,24.209999,23.52,24.0875
04-02-2016,23.965,24.3325,23.797501,24.15
05-02-2016,24.129999,24.23,23.422501,23.504999
08-02-2016,23.282499,23.924999,23.26,23.752501
09-02-2016,23.5725,23.985001,23.4825,23.747499
10-02-2016,23.98,24.0875,23.525,23.567499
11-02-2016,23.4475,23.68,23.147499,23.424999
12-02-2016,23.547501,23.625,23.252501,23.497499
16-02-2016,23.754999,24.2125,23.6525,24.16
17-02-2016,24.1675,24.5525,24.0375,24.530001
18-02-2016,24.709999,24.7225,24.022499,24.065001
19-02-2016,24,24.190001,23.950001,24.01
22-02-2016,24.077499,24.225,23.98,24.219999
23-02-2016,24.1,24.125,23.637501,23.672501
24-02-2016,23.495001,24.094999,23.33,24.025
25-02-2016,24.012501,24.190001,23.8125,24.190001
26-02-2016,24.299999,24.504999,24.145,24.227501
29-02-2016,24.215,24.557501,24.1625,24.172501
01-03-2016,24.4125,25.192499,24.355,25.1325
02-03-2016,25.127501,25.2225,24.91,25.1875
03-03-2016,25.145,25.4275,25.112499,25.375
04-03-2016,25.592501,25.9375,25.342501,25.752501
07-03-2016,25.5975,25.7075,25.24,25.467501
08-03-2016,25.195,25.440001,25.1,25.2575
09-03-2016,25.327499,25.395,25.067499,25.280001
10-03-2016,25.352501,25.559999,25.0375,25.2925
11-03-2016,25.559999,25.57,25.375,25.565001
14-03-2016,25.477501,25.727501,25.445,25.629999
15-03-2016,25.99,26.295,25.9625,26.145
16-03-2016,26.1525,26.577499,26.147499,26.4925
17-03-2016,26.379999,26.6175,26.24,26.450001
18-03-2016,26.584999,26.625,26.297501,26.48
21-03-2016,26.4825,26.9125,26.285,26.477501
22-03-2016,26.3125,26.8225,26.3025,26.68
23-03-2016,26.620001,26.7675,26.475,26.532499
24-03-2016,26.3675,26.5625,26.2225,26.4175
28-03-2016,26.5,26.547501,26.264999,26.297501
29-03-2016,26.2225,26.9475,26.219999,26.92
30-03-2016,27.1625,27.605,27.15,27.389999
31-03-2016,27.43,27.475,27.219999,27.247499
01-04-2016,27.195,27.5,27.049999,27.497499
04-04-2016,27.605,28.047501,27.567499,27.780001
05-04-2016,27.377501,27.682501,27.355,27.452499
06-04-2016,27.557501,27.745001,27.299999,27.74
07-04-2016,27.487499,27.605,27.030001,27.135
08-04-2016,27.227501,27.442499,27.0425,27.165001
11-04-2016,27.2425,27.6525,27.2075,27.254999
12-04-2016,27.334999,27.625,27.165001,27.610001
13-04-2016,27.700001,28.084999,27.700001,28.01
14-04-2016,27.905001,28.0975,27.8325,28.025
15-04-2016,28.0275,28.075001,27.432501,27.4625
18-04-2016,27.2225,27.237499,26.735001,26.870001
